DriverNumber,stint,LapNumber,Compound,Seconds,avg_Adj_LapTime_td,Adj_FB_TD,diff,race
4,1,19,MEDIUM,99.869,93.965761825,93.97044302,-0.00468119500000341,france
4,2,35,HARD,98.76,93.026503497,93.14227986,-0.115776363000009,france
4,2,44,HARD,98.344,93.026503497,92.9711442,0.0553592969999954,france
4,2,45,HARD,98.126,93.026503497,92.78035135,0.246152146999989,france
4,2,46,HARD,98.485,93.026503497,93.16655849,-0.140054993000007,france
4,2,47,HARD,98.955,93.026503497,93.66376564,-0.637262143000001,france
4,2,48,HARD,98.428,93.026503497,93.16397279,-0.137469293000009,france
4,2,49,HARD,98.467,93.026503497,93.23017994,-0.203676443000006,france
4,2,50,HARD,98.374,93.026503497,93.16438709,-0.137883593000012,france
4,2,51,HARD,97.895,93.026503497,92.71259423,0.313909267,france
4,2,52,HARD,97.425,93.026503497,92.26980138,0.756702116999989,france
4,2,21,MEDIUM,91.418,85.55063682,85.55063682,0.0,gb
4,3,37,HARD,91.848,86.2971830671429,86.28007165,0.0171114171428712,gb
4,3,38,HARD,91.823,86.2971830671429,86.28201355,0.0151695171428656,gb
4,3,39,HARD,92.061,86.2971830671429,86.54695545,-0.249772382857131,gb
4,3,40,HARD,91.624,86.2971830671429,86.13689735,0.16028571714287,gb
4,3,41,HARD,91.8,86.2971830671429,86.33983925,-0.0426561828571295,gb
4,3,42,HARD,91.572,86.2971830671429,86.13878116,0.158401907142874,gb
4,3,43,HARD,91.762,86.2971830671429,86.35572306,-0.0585399928571348,gb
4,1,16,MEDIUM,82.972,76.2504613654167,75.86529392,0.385167445416684,mexico
4,1,17,MEDIUM,82.795,76.2504613654167,75.75569119,0.49477017541669,mexico
4,1,18,MEDIUM,82.749,76.2504613654167,75.77708847,0.473372895416688,mexico
4,1,19,MEDIUM,82.582,76.2504613654167,75.67748575,0.572975615416681,mexico
4,1,20,MEDIUM,82.714,76.2504613654167,75.87688303,0.373578335416681,mexico
4,1,21,MEDIUM,82.613,76.2504613654167,75.84328031,0.407181055416686,mexico
4,1,22,MEDIUM,82.557,76.2504613654167,75.85467758,0.395783785416683,mexico
4,1,23,MEDIUM,82.601,76.2504613654167,75.96607486,0.284386505416677,mexico
4,1,24,MEDIUM,82.52,76.2504613654167,75.95247214,0.297989225416686,mexico
4,1,25,MEDIUM,82.569,76.2504613654167,76.06886942,0.181591945416685,mexico
4,1,26,MEDIUM,82.349,76.2504613654167,75.9162667,0.334194665416689,mexico
4,1,27,MEDIUM,82.281,76.2504613654167,75.91566397,0.334797395416686,mexico
4,1,28,MEDIUM,82.351,76.2504613654167,76.05306125,0.197400115416684,mexico
4,1,29,MEDIUM,82.463,76.2504613654167,76.23245853,0.0180028354166808,mexico
4,1,30,MEDIUM,82.435,76.2504613654167,76.27185581,-0.0213944445833221,mexico
4,1,31,MEDIUM,82.3,76.2504613654167,76.20425309,0.0462082754166886,mexico
4,1,32,MEDIUM,82.228,76.2504613654167,76.19965036,0.0508110054166764,mexico
4,1,34,MEDIUM,82.374,76.2504613654167,76.48044492,-0.229983554583313,mexico
4,1,35,MEDIUM,81.961,76.2504613654167,76.1348422,0.115619165416689,mexico
4,1,36,MEDIUM,82.009,76.2504613654167,76.25023948,0.000221885416678447,mexico
4,1,37,MEDIUM,82.332,76.2504613654167,76.64063675,-0.390175384583316,mexico
4,1,38,MEDIUM,81.99,76.2504613654167,76.36603403,-0.115572664583311,mexico
4,1,39,MEDIUM,82.082,76.2504613654167,76.52543131,-0.274969944583319,mexico
4,2,46,HARD,80.803,75.5352444383333,75.02940909,0.505835348333335,mexico
4,2,47,HARD,81.003,75.5352444383333,75.26011302,0.275131418333331,mexico
4,2,48,HARD,81.067,75.5352444383333,75.35481695,0.180427488333336,mexico
4,2,62,HARD,81.137,75.5352444383333,75.85467193,-0.319427491666659,mexico
4,2,63,HARD,80.906,75.5352444383333,75.65437586,-0.119131421666665,mexico
4,2,64,HARD,81.279,75.5352444383333,76.05807978,-0.522835341666664,mexico
4,2,33,HARD,76.21,69.6126528085714,69.60888504,0.00376776857142147,monaco
4,2,40,HARD,75.672,69.6126528085714,69.29228058,0.320372228571429,monaco
4,2,43,HARD,75.912,69.6126528085714,69.62716438,-0.0145115714285708,monaco
4,2,44,HARD,75.613,69.6126528085714,69.35979231,0.252860498571422,monaco
4,2,45,HARD,75.18,69.6126528085714,68.95842025,0.654232558571422,monaco
4,2,46,HARD,75.141,69.6126528085714,68.95104818,0.661604628571425,monaco
4,2,47,HARD,75.458,69.6126528085714,69.29967611,0.312976698571433,monaco
4,2,48,HARD,75.524,69.6126528085714,69.39730405,0.215348758571423,monaco
4,2,49,HARD,75.584,69.6126528085714,69.48893198,0.123720828571422,monaco
4,2,50,HARD,75.716,69.6126528085714,69.65255992,-0.0399071114285761,monaco
4,2,51,HARD,75.531,69.6126528085714,69.49918785,0.113464958571427,monaco
4,2,52,HARD,75.188,69.6126528085714,69.18781578,0.424837028571432,monaco
4,2,53,HARD,75.27,69.6126528085714,69.30144372,0.311209088571431,monaco
4,3,15,SOFT,85.958,79.813138035,79.28041569,0.53272234500001,portugal
4,3,22,SOFT,86.873,79.813138035,80.34586038,-0.532722344999996,portugal
4,4,25,MEDIUM,83.432,77.9101281152941,76.48293685,1.42719126529414,portugal
4,4,26,MEDIUM,83.222,77.9101281152941,76.34233392,1.56779419529414,portugal
4,4,27,MEDIUM,83.298,77.9101281152941,76.48773099,1.42239712529414,portugal
4,4,28,MEDIUM,83.208,77.9101281152941,76.46712806,1.44300005529415,portugal
4,4,29,MEDIUM,83.358,77.9101281152941,76.68652514,1.22360297529414,portugal
4,4,30,MEDIUM,83.091,77.9101281152941,76.48892221,1.42120590529414,portugal
4,4,31,MEDIUM,83.239,77.9101281152941,76.70631928,1.20380883529414,portugal
4,4,32,MEDIUM,83.084,77.9101281152941,76.62071635,1.28941176529415,portugal
4,4,33,MEDIUM,83.049,77.9101281152941,76.65511342,1.25501469529414,portugal
